cards,sum
DD10 SS5 CC3,18
SS4 SS6 CC8,18
CC4 CC4 DD10,18
DD8 DD4 SS6,18
DD5 HH3 DK10,18
HH5 HQ10 HH3,18
HH7 DJ10 CA1,18
SS3 CC7 SS8,18
HH3 HH5 HJ10,18
DQ10 HH4 CC4,18
DD4 HH8 HH6,18
CC8 CC5 SS5,18
DJ10 SA1 DD7,18
HH3 SS5 HJ10,18
SS4 CC8 SS6,18
DA1 HK10 CC7,18
DD4 HQ10 DD4,18
HH4 CC10 DD4,18
DD2 SS10 DD6,18
HH6 DD2 DD10,18
SS7 DA1 DQ10,18
SA1 CQ10 CC7,18
SJ10 DD5 SS3,18
HH6 HH6 HH6,18
CQ10 SS3 DD5,18
HH3 SQ10 HH5,18
DD4 HH9 DD5,18
HK10 CC3 SS5,18
CK10 SS4 CC4,18
SS9 SS7 SS2,18
SS8 CC2 DD8,18
SS2 DK10 CC6,18
CC8 SA1 HH9,18
HH8 CC6 CC4,18
SQ10 SS7 CA1,18
CQ10 SS5 CC3,18
DD6 HH8 DD4,18
SS5 SS5 CC8,18
SS4 SK10 DD4,18
CC5 SS5 CC8,18
HH6 SS2 DK10,18
SS10 DD3 HH5,18
CC6 HH2 CJ10,18
SS3 SJ10 CC5,18
CC8 DD2 HH8,18
CC8 HH7 HH3,18
HH2 HH9 DD7,18
DD2 DJ10 CC6,18
SS10 DD7 CA1,18
HH7 DD3 DD8,18
CC9 CC3 CC6,18
SS5 DD3 SJ10,18
DA1 CC8 CC9,18
DD2 SS7 SS9,18
SS2 HK10 DD6,18
CA1 DQ10 HH7,18
HQ10 DD5 DD3,18
DA1 DD7 CK10,18
DD10 DD6 HH2,18
SS5 SS9 CC4,18
SQ10 DD6 CC2,18
SA1 DD7 HK10,18
HA1 HH10 DD7,18
HH3 CC8 SS7,18
HH3 DD5 SQ10,18
CC9 SS8 HA1,18
CC4 HH4 HK10,18
SS10 DD6 SS2,18
HK10 DD5 SS3,18
DD2 SS6 HJ10,18
HQ10 HH7 CA1,18
HH2 CC8 CC8,18
CQ10 SS6 SS2,18
HQ10 HH3 CC5,18
DK10 CC4 DD4,18
HH6 DD3 SS9,18
HH4 CC5 SS9,18
HH4 CC8 HH6,18
HH9 SS2 SS7,18
DA1 CQ10 DD7,18
HH8 DD9 SA1,18
HH7 DD2 CC9,18
SS6 CC7 SS5,18
HH3 SS10 HH5,18
CC9 HA1 HH8,18
DD8 DD5 HH5,18
DD4 DD8 DD6,18
SS2 CQ10 HH6,18
DD10 HH5 DD3,18
HH5 CC10 CC3,18
CQ10 SS5 CC3,18
SS3 CC8 DD7,18
HA1 SS9 DD8,18
CC7 HH7 CC4,18
SS7 CJ10 HA1,18
CC9 HH8 CC2,19
DD9 DD5 SS5,19
SS3 CC10 DD6,19
SS7 DD7 DD5,19
CK10 CC8 CA1,19
DD10 SS6 DD3,19
SS2 SS9 CC8,19
HH3 SK10 DD6,19
SJ10 HA1 SS8,19
HH5 HK10 HH4,19
SS7 CC6 DD6,19
CC8 SQ10 DA1,19
HH4 HJ10 SS5,19
HH4 CC7 DD8,19
CC3 SJ10 DD6,19
HH2 HH7 HJ10,19
DJ10 SS3 DD6,19
SS5 HH10 DD4,19
HH8 SA1 CQ10,19
DD7 CC7 SS5,19
CC8 SS9 DD2,19
HH10 CC2 CC7,19
SS6 DD3 HK10,19
HH8 CC10 DA1,19
SJ10 DA1 HH8,19
SS7 HH2 CJ10,19
DD8 HA1 DD10,19
DD3 SJ10 HH6,19
HH3 HH6 CK10,19
SS8 DD10 CA1,19
CQ10 CC2 CC7,19
CC6 DD3 DJ10,19
DD7 SK10 DD2,19
CC10 CC6 DD3,19
DD3 HQ10 DD6,19
SS3 SS6 HJ10,19
DD10 SS7 DD2,19
HH7 HH3 DD9,19
CJ10 HH6 CC3,19
SS9 DD8 HH2,19
CC7 DJ10 HH2,19
SK10 HH8 SA1,19
HH9 CC7 CC3,19
SJ10 HH6 SS3,19
HH4 SK10 CC5,19
DD6 CK10 SS3,19
SS6 CC3 DJ10,19
HH2 DD7 SK10,19
HH7 DD6 DD6,19
CC6 DK10 HH3,19
SS8 HH7 SS4,19
SS4 SJ10 SS5,19
SS5 SS4 DQ10,19
HH4 HH5 HH10,19
HH8 SS8 CC3,19
DD6 SS10 DD3,19
CC6 SS10 SS3,19
SS7 SQ10 CC2,19
DD9 CC9 HA1,19
SJ10 DD3 SS6,19
HH10 DD2 DD7,19
SA1 DQ10 DD8,19
DD8 SS10 SA1,19
DD9 DD5 CC5,19
SQ10 DD6 SS3,19
SS5 SS9 HH5,19
SS8 DD7 DD4,19
DD3 HH7 HH9,19
DD9 DD8 CC2,19
CC10 SS2 SS7,19
HH6 CC3 DD10,19
SS2 SJ10 SS7,19
HH8 DD7 DD4,19
HH7 CC4 CC8,19
HH3 SS7 SS9,19
CC4 HH5 SJ10,19
SS10 SS2 CC7,19
DD10 DD3 CC6,19
SS8 HH9 DD2,19
HK10 HH4 CC5,19
HH10 CC7 DD2,19
DD4 CC5 DQ10,19
CC4 SS5 CC10,19
CC3 HK10 CC6,19
CC5 CJ10 DD4,19
DD3 DD8 CC8,19
HJ10 HH7 CC2,19
SS8 HH3 DD8,19
CC2 CC10 DD7,19
CJ10 CC8 HA1,19
CC2 DD7 DD10,19
DD4 SS5 HH10,19
DD6 HH3 SJ10,19
HH4 CC5 SQ10,19
DD10 HH8 DA1,19
SS4 CC5 HQ10,19
CJ10 HH2 CC7,19
HH2 HH9 SS8,19
SS7 SQ10 DD2,19
DD10 DD4 DD5,19
SS7 SS3 DD9,19
HH4 HH8 CC7,19
HA1 DK10 CC8,19
HH4 CC8 CC7,19
HQ10 HH3 CC6,19
HH8 DQ10 HA1,19
CC10 CA1 HH8,19
DJ10 SS4 DD5,19
CC7 SK10 HH2,19
HQ10 CC6 SS3,19
CC10 CC6 DD3,19
SS5 CC5 CC9,19
DD4 HJ10 CC5,19
DK10 HH6 DD3,19
DJ10 CC8 SA1,19
SS8 HA1 DQ10,19
SA1 HQ10 HH8,19
SS2 HH9 DD8,19
DK10 SA1 HH8,19
DD7 CJ10 HH2,19
CC2 SS7 HK10,19
DQ10 CA1 DD8,19
DD9 DA1 SS9,19
SS7 HH2 HK10,19
DD8 SA1 CC10,19
DD4 CC5 SS10,19
HH5 HH5 HH9,19
CC5 CC5 CC9,19
DD10 DD3 SS6,19
CC6 CC6 CC7,19
HH9 DD2 CC8,19
SK10 HH6 SS3,19
SS2 HH7 DQ10,19
HH2 CJ10 DD7,19
SS3 DD6 CQ10,19
HH9 DD2 SS8,19
HH6 CC7 DD6,19
DK10 SS6 DD3,19
CC6 HH3 SJ10,19
DD6 HH3 SQ10,19
CC10 CC5 CC4,19
HH8 SS8 DD3,19
DD7 CC6 DD6,19
HH7 CC8 DD4,19
DD8 CC3 CC8,19
HH9 HA1 HH9,19
SS3 CC7 HH9,19
SS2 CJ10 SS7,19
CC8 SJ10 CA1,19
HH3 CC6 HJ10,19
HH4 CC6 HH9,19
SJ10 DD5 SS4,19
HH7 CK10 CC2,19
HH4 DD9 DD6,19
DD3 SS8 DD8,19
DQ10 HH5 DD4,19
DQ10 SS8 CA1,19
SS9 SS3 HH7,19
SQ10 DD3 HH6,19
CC6 CK10 DD3,19
CC8 DA1 HH10,19
DQ10 SS5 CC4,19
HJ10 CC6 DD3,19
HH8 DD5 DD6,19
CQ10 SS8 HA1,19
SQ10 DD7 CC2,19
SS3 SS7 DD9,19
CC9 DA1 DD9,19
DD6 HH7 SS6,19
DD10 CC2 HH7,19
HH2 SS10 SS7,19
CC10 CC5 CC4,19
CC8 HH5 HH6,19
DD2 DD7 CK10,19
SQ10 DD4 HH5,19
SS6 CC4 HH9,19
CC9 SS7 CC3,19
DD5 SS4 HQ10,19
CC2 HH7 CJ10,19
HH6 CC3 HK10,19
HH8 CQ10 DA1,19
HH7 DQ10 CC2,19
HH4 DD7 HH8,19
HH6 SS3 SK10,19
HA1 CJ10 DD8,19
CA1 CC8 CC10,19
SS6 CK10 HH3,19
HQ10 DD6 SS3,19
SS8 DK10 HA1,19
HH9 DD3 CC7,19
SQ10 DD7 HH2,19
HH5 DD4 SS10,19
HH9 HH6 CC4,19
SS8 HA1 CC10,19
SS8 CA1 HH10,19
CC6 DD10 SS3,19
SS8 SS4 CC7,19
CJ10 DD5 SS4,19
CQ10 CC8 CA1,19
SK10 SS6 CC3,19
DD10 HH7 HH2,19
SS8 CC4 DD7,19
HH5 SS4 HH10,19
SS2 CC10 CC7,19
SS6 HH6 SS7,19
SS4 HK10 SS5,19
HH9 SS2 SS8,19
CJ10 SS7 DD2,19
HH3 DD7 HH9,19
CC6 SJ10 HH3,19
HQ10 SS6 DD3,19
SS8 DA1 SS10,19
HH4 HH7 DD8,19
SS9 SS3 CC7,19
HH5 HH4 DD10,19
HH8 SQ10 HA1,19
SS5 DJ10 HH4,19
SS8 CA1 HH10,19
SS10 DD8 DA1,19
DJ10 SS4 CC5,19
HH6 SS7 HH6,19
CC5 DD9 SS5,19
CC8 CC10 DA1,19
DD5 SK10 SS4,19
SS8 CA1 SQ10,19
HH7 CQ10 SS2,19
DD8 HJ10 CA1,19
CA1 CQ10 SS8,19
SS3 CC8 SS8,19
CC6 DD5 SS8,19
DD7 CC5 DD7,19
CC6 HH3 CJ10,19
DD6 SS3 SS10,19
DQ10 DD5 CC4,19
SS9 DD7 SS3,19
HH2 SS7 SK10,19
HH2 DD9 HH8,19
HH5 DD5 CC9,19
HH5 HK10 HH4,19
HK10 HA1 HH8,19
HK10 HH8 CA1,19
HH8 SJ10 HA1,19
SS5 SK10 DD4,19
HH9 SS6 DD4,19
SS6 SS3 SQ10,19
SS2 HH7 CJ10,19
HH4 HJ10 DD5,19
HH6 HH4 CC9,19
CC2 SK10 SS7,19
DA1 HQ10 DD8,19
CC2 DQ10 DD7,19
HH6 DD10 HH3,19
CK10 DD6 HH3,19
HH5 CQ10 DD4,19
CC2 DK10 SS7,19
SK10 DD4 HH5,19
SS10 CA1 SS8,19
HH10 SS5 SS4,19
DD7 DK10 SS2,19
DD10 HH6 SS3,19
SS8 CC3 DD8,19
CC6 CC5 HH8,19
CC5 SS4 CK10,19
SA1 HH8 HK10,19
DD8 SS8 DD3,19
HH8 SS5 CC6,19
SQ10 HA1 CC8,19
DD6 CC5 HH8,19
SS7 DD3 DD9,19
HH2 DD10 HH7,19
DD6 DD5 SS8,19
SJ10 CC7 SS2,19
HH9 HH7 CC3,19
HQ10 DD2 SS7,19
DD7 HH2 SS10,19
DD6 HH8 SS5,19
HA1 SS8 CK10,19
CC3 DD9 DD7,19
DD8 SJ10 CA1,19
HJ10 CC4 CC5,19
SS7 SS4 SS8,19
HJ10 HH3 SS6,19
HH7 HH4 HH8,19
CQ10 DD6 CC3,19
DD2 DD8 DD9,19
SS4 SS5 SQ10,19
CC8 DD9 SS2,19
CC2 DD7 HQ10,19
HA1 SJ10 SS8,19
DJ10 HH3 SS6,19
HH5 DD4 SJ10,19
CJ10 DD8 HA1,19
DD7 DD5 HH7,19
CC10 SS4 CC5,19
DJ10 HH4 HH5,19
CC5 HH8 SS6,19
CC7 DD2 CQ10,19
CJ10 SS8 CA1,19
CC3 SS9 CC7,19
DJ10 DD5 CC4,19
HH3 HH7 HH9,19
DD8 HA1 DD10,19
CC10 HH2 CC7,19
CC6 CC3 HJ10,19
DD8 SS10 DA1,19
DD2 SK10 SS7,19
HH4 SS8 DD7,19
SS3 SJ10 SS6,19
HA1 SK10 HH8,19
HJ10 DD6 DD3,19
SS4 CC9 CC6,19
DD4 DD7 DD8,19
DD10 CC7 CC2,19
SS5 CC6 DD8,19
DD4 HH7 HH8,19
HH10 CC2 SS7,19
DD6 DD9 SS4,19
DQ10 SA1 SS8,19
DJ10 SS3 CC6,19
HH7 HH2 CK10,19
HH7 DJ10 HH2,19
SS2 HH9 SS8,19
SQ10 SS5 SS4,19
SJ10 HA1 HH8,19
HH4 CJ10 HH5,19
SA1 CC8 DK10,19
HH3 DD6 DJ10,19
SQ10 CC8 SA1,19
DD2 CC7 DK10,19
DD2 HH7 DJ10,19
SS4 CC10 CC5,19
CC9 SS8 DD2,19
SQ10 SA1 SS8,19
HH6 CC10 SS3,19
HH6 HH10 DD3,19
DD2 HJ10 HH7,19
SA1 CC9 HH9,19
CC7 CC5 CC7,19
CC4 SS5 HQ10,19
SS6 HH7 DD6,19
SS10 CC8 HA1,19
SQ10 CC5 DD4,19
SS10 HH4 HH5,19
HH9 DD7 SS3,19
CA1 HK10 CC8,19
HH10 HH8 DA1,19
CC6 HH4 DD9,19
SS4 HK10 SS5,19
HH5 SS5 SS9,19
SS7 SS4 CC8,19
SA1 HH10 DD8,19
DD6 CC5 CC8,19
CC5 HH6 HH8,19
CQ10 DD6 HH3,19
SS4 HK10 CC5,19
CC7 HH3 CC9,19
CC8 CC4 CC7,19
DD7 HQ10 DD2,19
CC8 HH6 HH5,19
CC8 CC7 SS4,19
SS10 HH3 CC6,19
CC9 DD8 CC2,19
SS4 HH5 SK10,19
CC5 DD8 HH6,19
HJ10 DD5 HH4,19
CC2 DD9 HH8,19
CC9 CC7 HH3,19
DD2 HH7 DK10,19
HA1 HH8 DD10,19
HH8 DA1 HJ10,19
DD5 HH4 CJ10,19
CC3 CK10 SS6,19
DJ10 CC5 HH4,19
CC3 CC6 CC10,19
DD2 HH7 SS10,19
CQ10 SS7 DD2,19
SS4 DD5 SJ10,19
DD6 HH4 DD9,19
HH10 CC6 DD3,19
SS6 HQ10 HH3,19
DD4 HK10 HH5,19
HH6 CC3 HK10,19
SS3 HH6 HH10,19
HH6 DD3 CK10,19
HH3 SS9 DD7,19
SS8 HA1 CC10,19
SS9 CC4 DD6,19
SA1 SS10 DD8,19
HH7 DD7 SS5,19
SS4 CC10 DD5,19
DD2 CQ10 SS7,19
SS6 CC3 CC10,19
DD5 DD4 CJ10,19
SS4 HH5 DD10,19
DD9 CC5 HH5,19
CC5 HH9 SS5,19
SQ10 DD5 HH4,19
DD2 CC10 CC7,19
DD3 HH7 DD9,19
CC8 DQ10 DA1,19
CA1 HH9 SS9,19
SS9 HH6 SS4,19
SS5 SS5 DD9,19
HH4 CC6 DD9,19
DK10 DD2 CC7,19
CC7 DD6 HH6,19
CK10 DD2 SS7,19
SS3 DK10 DD6,19
HQ10 DD7 CC2,19
CC4 HH9 CC6,19
SS4 DD5 SQ10,19
DD9 SS9 DA1,19
CC7 HH2 HH10,19
CC9 CC2 CC8,19
SS7 HH5 HH7,19
CC7 SS4 CC8,19
HK10 SS7 SS2,19
CC5 CC7 SS7,19
DD4 HH7 DD8,19
CC9 HA1 DD9,19
DD2 HH8 SS9,19
SS7 CC9 HH3,19
SS6 SJ10 DD3,19
HH8 DD6 DD5,19
HH8 SS3 DD8,19
SK10 HH6 HH3,19
HH7 DD10 HH2,19
CC4 SS5 HK10,19
HH4 HQ10 CC5,19
CQ10 DD3 CC6,19
DD8 HH2 SS9,19
DD5 DD6 HH8,19
HH5 HH10 HH4,19
DK10 CC2 CC7,19
HH6 SQ10 SS3,19
SJ10 DD4 DD5,19
HH9 CC9 SA1,19
CC5 DD4 SK10,19
HK10 CC8 HA1,19
CC2 DD10 DD7,19
DD8 CJ10 DA1,19
CC8 HQ10 SA1,19
CC5 CC4 DK10,19
SA1 SS8 DD10,19
CC3 CK10 CC6,19
DD4 DD5 DK10,19
DD8 DD6 HH5,19
DD5 SJ10 SS4,19
DD10 HH2 HH7,19
SS9 HA1 CC9,19
SQ10 DD6 HH3,19
DD8 DD7 SS4,19
HH7 HH2 HQ10,19
CK10 SS8 DA1,19
CJ10 DA1 SS8,19
SS5 HQ10 HH4,19
CC7 HH4 HH8,19
CC8 DA1 CC10,19
DD3 DD6 CQ10,19
DD6 CC3 SJ10,19
CC7 HH8 SS4,19
CC8 SQ10 DA1,19
DD5 CC8 SS6,19
SS8 DQ10 CA1,19
SS6 DQ10 SS3,19
SS8 SS10 SA1,19
HH8 DK10 SA1,19
SS4 HH8 SS7,19
SS7 CC5 DD7,19
CC6 DD10 CC3,19
SS2 DD10 HH7,19
CC2 CC7 DK10,19
DD7 SS3 DD9,19
DJ10 DA1 DD8,19
HH7 DD9 DD3,19
SS6 HH5 CC8,19
HH3 HH6 CC10,19
HH7 DD8 HH4,19
HH6 HH3 CK10,19
HH7 DK10 HH2,19
CC6 HH6 CC7,19
SS5 HJ10 SS4,19
SS3 SS6 SQ10,19
HH5 DD4 DQ10,19
DD7 HH3 SS9,19
DD9 HA1 SS9,19
HH3 SS9 DD7,19
SJ10 SS6 SS3,19
DD8 CC6 CC5,19
DD3 SK10 SS6,19
DD9 DD4 SS6,19
SS5 CC4 HQ10,19
CC9 HH3 HH7,19
HH4 DK10 SS5,19
HH5 SS9 DD5,19
SS4 CC6 DD9,19
CC2 HQ10 DD7,19
DD7 DD5 CC7,19
SS3 DD6 HH10,19
SJ10 DD3 SS6,19
SS7 SS10 SS2,19
SK10 HH7 CC2,19
SK10 CC8 CA1,19
SS4 SS5 DK10,19
HA1 CC8 SJ10,19
DD2 DK10 DD7,19
SQ10 HH8 DA1,19
SS4 CC9 DD6,19
HA1 SS9 CC9,19
SS5 HJ10 SS4,19
DJ10 HH6 SS3,19
DD3 SS6 SQ10,19
HH5 CC4 HJ10,19
HH6 CQ10 DD3,19
HH6 CC5 HH8,19
SS2 HK10 DD7,19
SS8 CC3 CC8,19
CC3 SJ10 HH6,19
HH8 HA1 DD10,19
SS5 HH4 HK10,19
HH3 CC9 DD7,19
HH3 SJ10 HH6,19
CJ10 HH4 DD5,19
CC4 HJ10 DD5,19
DA1 SS8 SS10,19
SS8 DA1 HK10,19
CK10 SS6 HH3,19
HQ10 HH5 HH4,19
DD5 HH4 HQ10,19
HH5 HH5 SS9,19
HH4 DD6 HH9,19
CC5 HK10 DD4,19
CC6 SS4 SS9,19
SK10 HH4 DD5,19
DJ10 DD8 CA1,19
CC4 CC5 CJ10,19
CC5 HH8 DD6,19
HH3 DD10 DD6,19
HH6 SS9 SS4,19
HH8 SS2 SS9,19
HH6 CC3 DD10,19
SS7 CC7 HH5,19
HK10 DD8 CA1,19
CC5 HH10 CC4,19
SS8 CC10 SA1,19
DD5 CC4 DD10,19
SS5 CC5 DD9,19
HH4 DK10 SS5,19
DD6 CC3 CC10,19
DD6 HH3 SQ10,19
DD7 CC2 CK10,19
HH2 DD7 SJ10,19
DD3 HH6 DD10,19
CJ10 DD8 CA1,19
DD8 DA1 DD10,19
DD10 DD7 DD2,19
DD4 DD8 CC7,19
CC7 DQ10 HH2,19
SS6 DD8 SS5,19
HH8 DA1 SK10,19
HQ10 SS8 DA1,19
DD7 SS10 CC2,19
DD2 CK10 SS7,19
HH9 DD9 CA1,19
SQ10 SA1 DD8,19
SS5 HH4 SQ10,19
SS10 DD5 DD4,19
DQ10 CC3 SS6,19
DD2 DD10 HH7,19
CC7 SQ10 DD2,19
HH7 CC10 HH2,19
CC10 HH3 HH6,19
DD7 HH7 SS5,19
HH5 DD4 HH10,19
HH3 SJ10 HH6,19
HH4 DK10 SS5,19
DD9 SS9 CA1,19
SS4 CC5 CQ10,19
SS7 HH10 HH2,19
SJ10 SS8 DA1,19
DD3 CC8 SS8,19
HH4 HH10 CC5,19
DD10 HH7 CC2,19
CC4 HH5 DD10,19
DK10 HH5 CC4,19
HK10 HH5 CC4,19
SS3 SS6 CJ10,19
SS7 DD2 CC10,19
DD8 SS7 SS4,19
HH8 DD3 CC8,19
DA1 CQ10 DD8,19
CC8 HH4 SS7,19
DD5 CC4 CC10,19
SS9 HH3 CC7,19
DD5 DD5 CC9,19
HH5 DD8 DD6,19
CC5 SS7 SS7,19
HH7 SS7 HH5,19
CC6 DD8 DD5,19
SA1 HH8 CK10,19
HH4 DJ10 CC5,19
HA1 HJ10 SS8,19
CQ10 SS8 HA1,19
SS3 SJ10 SS6,19
HH3 DD7 DD9,19
HK10 CC3 SS6,19
CC3 SS8 SS8,19
SS8 DA1 SJ10,19
CC4 DD8 HH7,19
DD4 HH9 HH6,19
DD7 DD2 DK10,19
HH6 DK10 CC3,19
HH2 DQ10 DD7,19
HH9 SS7 HH3,19
SK10 SS3 CC6,19
DJ10 DD8 CA1,19
HH4 DJ10 DD5,19
SJ10 SA1 HH8,19
CC10 SS8 DA1,19
CC5 DD7 SS7,19
CC7 DD2 DD10,19
DD8 HQ10 DA1,19
DD8 DK10 HA1,19
CC8 CC3 SS8,19
DD7 HH2 CK10,19
SS7 SK10 HH2,19
DD2 CQ10 CC7,19
HH8 CC7 CC4,19
SS9 HA1 CC9,19
HH10 SA1 DD8,19
SJ10 CC6 HH3,19
CC8 HJ10 DA1,19
DD5 SJ10 SS4,19
HQ10 DD4 HH5,19
SS7 CC3 HH9,19
DQ10 CC5 HH4,19
CC7 HH2 HH10,19
CC9 CC3 CC7,19
SS10 DD8 HA1,19
HH8 SA1 HJ10,19
CC10 CC2 CC7,19
CC8 DA1 DJ10,19
SS3 HH6 DQ10,19
SS8 SA1 SQ10,19
SS7 SS2 DJ10,19
HH2 DD10 DD7,19
HH2 SS7 DJ10,19
SS8 SS8 CC3,19
DD4 CC5 SQ10,19
SS3 CC10 CC6,19
HH9 DD6 DD4,19
DQ10 SS5 DD4,19
HH6 HH3 DJ10,19
CC3 DD6 CC10,19
DD2 HH7 CQ10,19
HH4 HH5 HK10,19
HH10 HH5 DD4,19
CC9 HH8 DD2,19
SS8 SQ10 SA1,19
DK10 CC7 HH2,19
HH5 DD6 SS8,19
HH10 HH5 DD4,19
HH10 CC5 DD4,19
SS10 CC2 SS7,19
CJ10 SS8 SA1,19
DJ10 DA1 DD8,19
CC5 HH7 SS8,20
CC3 DQ10 DD7,20
HH4 DD6 CQ10,20
HK10 DD3 CC7,20
DA1 SK10 CC9,20
SJ10 DD9 DA1,20
CQ10 CC7 CC3,20
HH6 CC5 CC9,20
SS7 SS6 DD7,20
CQ10 CA1 HH9,20
HH9 SS4 DD7,20
DD6 SS8 DD6,20
DD7 HH4 HH9,20
SK10 DD8 SS2,20
DA1 DD9 CQ10,20
HQ10 SS3 SS7,20
DD2 SS10 DD8,20
CC5 SS5 SS10,20
DD5 HH6 CC9,20
CC8 SS5 DD7,20
DD8 DJ10 CC2,20
HQ10 HH7 CC3,20
HH10 HH3 DD7,20
CJ10 DD4 DD6,20
HH5 CC10 DD5,20
CC6 CC10 DD4,20
CC10 DD6 DD4,20
DD6 HH4 DQ10,20
CC4 SS6 SJ10,20
DD9 SS10 HA1,20
SS9 HH10 HA1,20
DK10 HA1 DD9,20
DD5 SS5 DK10,20
CC2 SS8 SJ10,20
DD2 HQ10 CC8,20
DD7 CK10 DD3,20
DD8 DK10 SS2,20
DD3 HH7 SK10,20
SS4 CK10 DD6,20
SS4 CK10 DD6,20
DD5 SS9 SS6,20
SS3 DD10 CC7,20
CC8 HH2 DK10,20
DD6 CK10 SS4,20
SS5 SQ10 DD5,20
SS9 HH3 HH8,20
CC3 HH7 DD10,20
CJ10 HH6 HH4,20
SS5 SS10 HH5,20
SS4 SS7 CC9,20
HH10 HH9 DA1,20
SJ10 HH7 CC3,20
DD5 HH6 DD9,20
DD10 DD3 HH7,20
CJ10 SS9 DA1,20
HH2 HQ10 DD8,20
CC8 HH2 CC10,20
SS5 DD8 CC7,20
DD8 SS9 SS3,20
CC2 SS8 SQ10,20
HH9 HH7 SS4,20
DD9 CC10 DA1,20
CC5 SS8 DD7,20
SS4 SS9 HH7,20
DD7 DD8 SS5,20
CC2 CC8 SJ10,20
DD9 DJ10 HA1,20
CC8 CC6 SS6,20
SS9 SQ10 CA1,20
CJ10 CC9 DA1,20
DD6 SJ10 HH4,20
SS10 SS6 DD4,20
DD3 HH8 HH9,20
CK10 DD4 HH6,20
DD3 SJ10 SS7,20
DD9 HH10 HA1,20
SS7 HH7 DD6,20
DD2 DD8 SJ10,20
HH6 DD7 DD7,20
DJ10 CC2 SS8,20
CC7 SS3 HQ10,20
HH7 SS5 SS8,20
SS4 DQ10 DD6,20
DD2 DD9 CC9,20
HH9 DA1 HK10,20
DQ10 SS9 DA1,20
CC4 DQ10 CC6,20
DD4 HJ10 CC6,20
SS4 HH6 CJ10,20
HH2 DD9 DD9,20
DD5 CK10 CC5,20
HK10 HH2 CC8,20
DD4 CK10 HH6,20
CC7 DD7 HH6,20
SS2 HH10 CC8,20
HH9 CK10 DA1,20
HH9 DJ10 CA1,20
HK10 CC5 DD5,20
SS6 SS4 SJ10,20
HH4 SK10 DD6,20
DQ10 SS5 SS5,20
SS5 SS10 HH5,20
SS2 DQ10 SS8,20
HH10 CC5 HH5,20
CJ10 DD7 CC3,20
DD8 CC5 DD7,20
HQ10 CC8 SS2,20
SS9 CC10 DA1,20
DD8 DD5 HH7,20
HH10 SA1 HH9,20
DA1 DD9 HK10,20
DD8 CC6 HH6,20
CC10 SA1 CC9,20
DD4 SJ10 DD6,20
HH4 SK10 DD6,20
HH8 CC7 DD5,20
DK10 CA1 DD9,20
HK10 DD4 CC6,20
CC7 CC4 DD9,20
DD3 HQ10 DD7,20
SS9 CC9 DD2,20
SA1 SS9 DJ10,20
DQ10 DD3 CC7,20
SS7 SQ10 HH3,20
HK10 HH2 DD8,20
SS7 SJ10 CC3,20
SS5 CC7 DD8,20
HH5 SS8 HH7,20
SS2 SS8 SJ10,20
HH2 DD8 SK10,20
HK10 DD8 CC2,20
CK10 CA1 CC9,20
SS9 HH5 CC6,20
HK10 HH5 DD5,20
CC4 HH8 HH8,20
SS3 CC9 SS8,20
DD5 DD8 HH7,20
DJ10 CC8 HH2,20
HH9 HA1 HH10,20
CC4 HH6 SS10,20
HH6 DD4 CQ10,20
HH6 HH4 HQ10,20
SS8 CC2 CQ10,20
HH7 SS6 HH7,20
CC5 HH8 HH7,20
HH8 DD8 CC4,20
SS6 CK10 SS4,20
HK10 DD2 SS8,20
CK10 HH4 HH6,20
CC7 HH6 CC7,20
HQ10 HH5 DD5,20
DD3 DQ10 CC7,20
SS4 CC7 CC9,20
DD10 HH8 DD2,20
SS8 HK10 HH2,20
DD4 HH6 DJ10,20
CK10 CC6 HH4,20
HK10 HH5 DD5,20
DD9 CC9 CC2,20
CC2 DD10 DD8,20
DD8 SK10 SS2,20
DD5 SS7 DD8,20
DA1 CQ10 DD9,20
DD6 HQ10 SS4,20
DK10 CC2 HH8,20
HJ10 SS3 HH7,20
DD8 DD2 DK10,20
HH2 SS8 SQ10,20
SQ10 SS4 DD6,20
HH4 HH9 SS7,20
CJ10 HA1 HH9,20
HH5 CJ10 HH5,20
HH2 HH8 CQ10,20
DD9 CA1 CC10,20
DD10 SS4 DD6,20
HK10 SS8 HH2,20
DD9 HH7 CC4,20
HH8 SS6 HH6,20
HH2 SS8 HJ10,20
CC9 DK10 SA1,20
SS9 SJ10 HA1,20
SS8 CC8 CC4,20
HH6 SS9 HH5,20
HH9 HH8 SS3,20
DD4 HQ10 DD6,20
SS3 HH10 DD7,20
HH3 DD8 HH9,20
HH9 CC3 DD8,20
CQ10 SS2 SS8,20
DD8 CJ10 DD2,20
SS7 HH9 HH4,20
SQ10 HH4 CC6,20
SS6 CC4 HJ10,20
DQ10 CC3 SS7,20
DD6 DD7 CC7,20
CC4 SS6 CQ10,20
DD6 CC8 SS6,20
HH8 CC9 DD3,20
SJ10 HH3 SS7,20
CC10 DD5 SS5,20
HH9 DD4 HH7,20
SS3 SS8 HH9,20
DD8 SS4 SS8,20
HH2 SS8 DD10,20
HJ10 CC7 HH3,20
CJ10 HH9 CA1,20
SS2 CQ10 SS8,20
DD10 CC3 CC7,20
CK10 HH7 DD3,20
HH3 SJ10 SS7,20
SS8 CC2 SJ10,20
CC2 HH8 SJ10,20
CA1 CK10 DD9,20
DD5 HH6 HH9,20
HH8 DK10 CC2,20
